53.089,12.85,1.5561,2014.9,270.17,1115.7,69.473,-12.043,78372,2.5539e+05,7,88,272,35.121,8.9608,1.0288,1847.3,76.355,333.77,41.112,-24.187,62829,1.5841e+05,30,83,326,13.593,3.4083,0.38324,722.99,43.052,113.57,15.585,-12.574,31952,43392,1,81,247,6.7577,1.9142,0.22846,356.98,55.383,50.372,7.8176,-5.1865,17697,22627,1,100,268,19.335,5.8059,0.73217,1090.8,14.271,589.5,22.491,-6.3502,47314,1.4065e+05,31,97,285,2.6562,-0.00099965,-0.0001011,986.69,2.5712,834.36,0.025308,-13.055,986.68,22013,2,3,27,47.691,12.286,1.4668,2430.1,62.563,928.69,58.417,-21.53,86405,2.8221e+05,27,80,295,5.4763,0.75863,0.054574,1038.8,4.2037,180.77,6.8056,-11.79,74258,95179,1,80,329,30.21,8.3624,1.0443,1843.9,70.912,1038.4,37.064,-9.5886,1.0494e+05,2.8e+05,3,95,316,9.2162,1.8977,0.20874,265.7,29.77,205.46,12.903,-4.7816,5120,12176,25,73,132,1.5212,0.31983,0.034551,57.785,20.998,1.3662,1.9987,-1.4421,1699.6,1728.1,2,63,136,2.0896,0.42926,0.046535,88.195,140.74,11.461,2.8083,-2.5299,2969.1,3185.5,1,63,154,8.5339,2.8625,0.36835,1355.7,53.543,1019.1,13.384,-7.4635,1.5568e+05,1.7641e+05,3,148,299,0.85207,0.24196,0.048453,72.104,0.078427,75.418,2.9853,-1.8975,13140,1731.1,1,299,322,15.567,5.1178,0.70173,658.45,8.7225,136.47,19.203,-6.9068,22395,64080,4,141,307,45.294,14.381,1.8596,1910.1,20.158,616.97,51.789,-8.1212,70628,2.7611e+05,1,120,355,18.728,6.8377,0.89572,1063.8,2.1398,1024.6,20.569,-18.165,51768,12615,2,138,150,16.497,6.3288,0.88846,957.01,10.626,284.98,17.71,-5.9202,53232,1.0172e+05,2,165,337,4.6417,0.82342,0.087974,-696.5,5.3558,-743.18,13.232,-9.8669,-10294,-12399,1,15,32,1
61.945,14.873,1.8153,2309.9,129.64,1545.1,82.528,-9.3609,94149,4.0208e+05,6,88,316,56.316,13.975,1.6403,2484.7,65.529,782.98,69.498,-22.567,99285,3.0295e+05,4,80,342,26.326,6.2101,0.71378,1145.1,43.93,339.21,32.814,-14.143,46430,97055,1,79,253,9.8344,2.7864,0.33883,513.69,63.296,91.129,11.866,-6.3249,24088,42217,7,98,313,31.24,8.7178,1.0895,1400.6,13.067,977.73,37.595,-5.0346,56659,1.9695e+05,28,93,267,1.8545,2.9297e-05,2.2647e-07,1082.6,4.814,990.84,0.10115,-12.27,3247.5,22842,2,5,27,61.838,16.122,1.9753,2904.2,37.988,1586.5,77.695,-17.027,1.2712e+05,4.0254e+05,3,81,287,6.9302,1.4426,0.15011,1202.2,4.1086,324.1,8.3489,-12.169,45648,1.1889e+05,36,78,288,34.975,9.766,1.2241,2187.6,90.138,1361.4,42.706,-8.6525,99551,3.7102e+05,32,94,324,11.31,2.169,0.23427,354.37,50.245,243.84,16.268,-8.6778,7231.8,23810,25,65,179,2.3773,0.51413,0.05724,81.162,27.952,1.4423,3.0865,-1.8216,1810.3,2925,23,62,164,4.2124,0.89826,0.099822,151.68,104.68,29.208,5.6925,-3.4408,4514.5,5081.8,2,61,127,4.5685,1.1478,0.13438,1867.6,17.627,1580.4,6.7298,-6.325,2.4866e+05,2.6969e+05,2,145,303,0.8474,0.26671,0.057629,141.84,0.17172,137.59,2.8082,-2.1505,31477,2511.4,3,300,318,38.034,11.222,1.5257,1540.2,25.06,212.38,45.413,-10.854,71872,1.5665e+05,4,141,344,64.711,21.123,2.7847,2895.9,33.147,1038.3,73.825,-10.828,1.196e+05,4.4682e+05,1,124,358,33.371,12.092,1.6409,1690.2,6.062,-3839.7,36.963,-42.757,66315,-3.2441e+05,1,139,359,18.122,7.2605,1.0207,1093.4,10.019,478.87,19.455,-6.9068,60790,1.1363e+05,8,165,310,5.5929,0.98476,0.10547,-744.42,3.5301,-815.33,16.546,-12.903,-11043,-21576,1,15,42,1
72.761,13.892,1.5769,2078.3,210.76,1197.4,113.77,-13.181,45083,2.186e+05,8,40,187,22.162,3.8159,0.41097,1238.5,44.839,231.87,37.266,-18.671,25126,92826,16,41,244,15.023,2.9319,0.32703,672.04,39.191,203.69,23.934,-7.1345,17819,53551,1,39,193,11.904,3.0617,0.36432,497.72,69.327,85.614,15.458,-6.4262,14792,39033,1,52,258,22.662,5.3981,0.6527,1019.2,12.194,604.89,34.028,-5.1865,33452,1.3742e+05,8,52,239,0.079743,0.00075593,7.5821e-05,886.06,3.1303,86.487,0.050538,-12.979,1772,76234,1,3,256,39.728,7.7128,0.86787,1878.3,32.666,804.58,71.143,-17.103,42541,2.0244e+05,10,39,224,3.8198,0.3364,0.028954,997.92,3.7819,208.01,9.538,-11.385,33318,92984,1,36,269,33.159,7.41,0.88038,1638.4,63.599,1049.7,50.549,-6.7297,59183,3.3526e+05,1,51,334,8.5988,1.7423,0.19617,248.97,34.197,19.304,12.144,-3.4155,5155.7,16330,2,44,197,0.63654,0.078455,0.0079588,32.637,12.801,3.3649,1.6951,-1.2144,606.17,750.3,1,25,79,0.81185,0.091268,0.0090005,53.699,46.883,5.5532,2.2517,-1.8722,591.95,1727.9,11,24,110,11.61,3.758,0.49704,1577.7,-14.768,1544.1,15.989,-7.2104,1.2064e+05,23385,19,107,122,0.58869,0.19611,0.036186,77.367,0.090858,79.467,2.5805,-2.5047,12636,7767.3,3,225,333,57.203,16.198,2.0787,2096.6,33.064,140,70.283,-15.989,78171,2.2309e+05,1,87,359,82.519,22.36,2.74,2795.7,30.899,635.29,101,-17.583,78274,4.0319e+05,1,66,360,48.66,15.482,1.9743,2060.9,3.5422,-2356,54.976,-23.908,68523,-86194,4,89,360,31.292,11.103,1.5043,1592.5,20.97,365.33,34.863,-10.196,73711,2.0472e+05,1,112,357,13.178,1.9747,0.2107,-491.68,3.0546,-707.43,34.534,-33.547,-8777.1,-26832,1,16,56,1
54.006,13.056,1.5886,2191.5,27.73,1393,70.915,-7.2357,97923,4.4615e+05,3,88,356,61.995,14.511,1.6903,2656.3,25.697,1561,79.239,-13.51,83347,4.2589e+05,28,77,307,26.723,8.5472,1.0602,1433.3,33.008,1052.4,35.723,-2.6818,63799,3.2098e+05,1,93,355,12.433,3.5629,0.44417,616.68,32.467,290.69,14.421,-3.4661,29910,95189,2,102,344,31.746,9.1459,1.1725,1514.3,6.8603,1399.6,38.026,-1.6951,81337,2.087e+05,29,108,253,1.8554,0.00050868,5.0641e-05,735.26,1.8958,629.23,0.075923,-8.8802,735.22,15824,3,4,27,58.268,14.95,1.8513,2993.2,16.013,2318.3,73.698,-8.5513,1.2509e+05,4.9167e+05,27,85,280,9.4181,2.3022,0.25807,1186.5,2.5358,721.6,10.955,-6.6285,51653,1.5401e+05,34,85,264,37.801,10.427,1.3361,2177.7,21.642,1598.3,47.159,-4.3263,1.3153e+05,4.6825e+05,4,100,359,11.822,2.2442,0.26446,393.4,23.303,400.13,17.33,5.6843e-14,82508,14298,26,300,336,3.7644,1.1031,0.13244,162.4,39.194,62.338,4.6046,-1.6698,5135.1,15699,3,77,246,5.5742,1.4601,0.1721,228.2,43.834,114.58,6.7298,-2.2264,7274.7,27345,3,71,265,11.546,4.7903,0.7403,1829.2,-14.592,1787.2,13.105,-2.0998,2.8619e+05,1.6642e+05,14,217,309,0.93856,0.37602,0.085024,64.249,0.064923,77.354,3.2889,-2.4793,3209.7,3132.1,2,300,345,30.035,8.9145,1.1886,1206.5,73.445,170.84,36.558,-8.7284,56475,1.3026e+05,5,143,357,53.953,17.971,2.3996,2515.6,26.883,869.1,61.225,-10.171,1.1378e+05,3.7657e+05,2,130,360,26.654,9.7043,1.2833,1415.4,10.698,-2577.2,30.385,-37.165,61314,-1.8808e+05,17,141,350,18.107,7.6395,1.1238,1218,9.3793,698.58,19.709,-5.0346,79667,1.4136e+05,13,180,326,6.725,1.1477,0.12335,-383.99,0.77181,-464.01,18.874,-15.003,-6056.2,-10258,2,16,39,1
55.475,13.391,1.6238,2160.8,182.39,1223,73.496,-11.916,89604,3.0012e+05,2,87,287,59.778,14.25,1.6537,2556.4,86.455,677.93,75.343,-24.971,75368,2.8151e+05,31,78,328,21.265,4.0798,0.44737,773.08,51.898,146.23,30.309,-10.879,30581,59256,1,74,240,8.5741,2.411,0.29014,442.49,65.809,69.372,10.069,-5.7178,21205,36138,1,97,341,27.314,7.9524,1.007,1377.1,16.621,832.87,32.358,-6.6791,59366,2.0097e+05,30,97,298,1.8517,-0.0001958,-2.4727e-05,910.59,3.8421,802.86,0.12654,-11.916,1821,19770,4,6,29,53.032,13.82,1.6656,2715.2,41.811,1188.9,65.425,-21.075,97084,3.3862e+05,28,80,292,7.2279,1.423,0.14427,1216.3,4.7219,315.15,8.7284,-12.245,47262,1.2261e+05,37,80,304,35.521,9.844,1.2422,2134.6,89.824,1347.2,43.895,-8.1718,1.1787e+05,4.0677e+05,6,94,355,9.7744,1.7468,0.18685,247.76,35.129,165.74,15.079,-8.6778,3810.1,42122,26,62,340,1.8444,0.38719,0.043889,68.056,20.73,-1.7452,2.4288,-1.5939,2144.1,2414.1,3,66,193,2.8597,0.59672,0.065617,111.52,69.113,13.308,3.6685,-2.5047,2625.2,4586,23,61,167,7.9829,2.6955,0.34363,1515.3,-4.6132,1202.4,9.4368,-4.1998,1.7649e+05,1.8369e+05,4,145,280,0.86151,0.28621,0.066491,53.256,0.062436,59.328,2.783,-2.5299,3944.9,2196.8,1,300,341,25.699,7.4519,1.0042,979.54,17.669,137.44,30.587,-6.6285,42534,1.0807e+05,4,144,355,46.829,15.611,2.0895,2159.5,24.076,2141.5,53.281,-8.526,95658,23694,1,132,143,19.763,7.4714,0.96295,976.11,2.8142,-3367.2,22.011,-31.321,32085,-2.9043e+05,1,136,353,15.739,6.507,0.96068,1041.3,12.845,512.56,17.862,-4.8323,66626,1.2777e+05,1,179,343,6.5974,1.1154,0.11894,-719.26,5.6851,-848.36,15.18,-13.004,-10829,-30137,1,15,52,1
50.24,12.95,1.611,1770.1,4.2421,1082.6,64.691,-5.6672,67838,3.3917e+05,2,103,356,44.562,12.005,1.4579,2077.4,7.4573,1363.9,54.546,-9.5633,85161,4.0628e+05,15,94,359,20.389,5.5753,0.6704,1033,8.5568,466.35,24.465,-7.5393,49959,1.3784e+05,1,95,310,10.015,3.2169,0.41446,528.3,11.255,260.98,11.688,-2.9853,27242,78318,3,122,349,30.012,8.6514,1.1014,1132.4,2.6783,1078.7,35.976,-1.1385,46449,1.2051e+05,22,113,223,0.28557,0.080688,0.0095323,435.23,1.0412,104.16,0.40477,-4.5539,24019,45839,1,57,263,60.019,16.281,2.0478,2678.8,5.8706,2116.7,75.975,-7.1598,1.1759e+05,5.8852e+05,17,96,357,5.6912,1.793,0.22321,845.64,1.3585,446.34,6.6032,-5.4648,65628,1.1038e+05,1,97,294,32.788,10.005,1.3084,1780.6,10.038,1256.9,39.164,-3.6432,1.024e+05,3.597e+05,6,116,360,9.7583,2.1062,0.2378,282.4,21.03,202.02,13.637,-4.3515,7031.3,8814.6,6,88,126,3.2569,0.79955,0.09298,119.31,16.503,29.5,4.1239,-1.7457,3556.8,7247.2,2,76,197,4.3432,1.08,0.12563,172.53,19.414,57.241,5.6672,-2.8083,5678.6,12515,2,74,214,12.08,4.7508,0.73081,1230.5,3.3121,1218.4,15.155,-3.7444,2.5102e+05,79247,1,288,353,0.74519,0.18346,0.04263,-33.004,-0.038221,-31.561,3.2636,-2.3022,-16348,-631.17,1,294,312,33.006,10.535,1.4215,1473.1,96.042,201.32,39.164,-11.84,70885,1.4381e+05,1,155,357,50.966,17.249,2.2849,2400.9,43.278,725.22,56.874,-13.763,1.0122e+05,2.8673e+05,3,138,338,30.881,12.108,1.633,1826.8,10.735,-1578.6,35.091,-28.462,97536,16454,15,160,339,16.173,6.7023,0.96109,1069.2,18.505,408.06,17.533,-7.1345,62447,1.1428e+05,13,180,339,3.6274,0.60957,0.065302,14.497,-0.017138,-26.489,6.1985,-2.7577,-360.74,-257.78,2,20,49,1
75.129,14.183,1.6042,2213.9,194.34,1348.1,116.3,-12.017,48224,2.4083e+05,7,39,185,25.486,4.7157,0.51743,1501.3,48.41,287.56,41.289,-22.036,30748,1.1073e+05,14,39,232,12.453,2.3739,0.26233,669.34,29.618,156.47,19.911,-9.1332,17213,49949,2,36,209,10.605,2.6424,0.31155,502.68,69.284,70.106,13.94,-6.7551,14143,38524,10,50,280,25.599,5.8738,0.70508,1115.5,12.94,667.98,38.987,-5.3129,36836,1.5864e+05,7,51,248,0.077524,-0.25925,-0.031218,1085.3,3.9946,182.73,5.0599,-14.623,6477,91597,19,25,269,45.378,8.8276,0.99443,2193.2,40.046,934.42,77.746,-19.203,51736,2.4704e+05,8,38,233,4.009,0.48492,0.04807,1143.8,4.2042,222.65,9.5633,-13.384,18789,1.1387e+05,16,33,308,29.064,6.4497,0.75435,2001,70.568,1164.7,43.44,-9.7152,63667,3.3066e+05,10,48,288,8.6953,1.4016,0.14924,330,41.903,83.223,16.116,-8.7031,4623.2,29761,10,29,194,0.49894,0.062461,0.0063413,34.863,11.134,-2.8335,1.1891,-1.0879,418.64,746.09,9,23,98,0.79594,0.094107,0.009505,69.802,41.943,10.499,2.3022,-2.2516,1338.6,2179.2,1,23,100,3.1202,0.53629,0.05109,1858.6,11.042,1488.3,6.4515,-7.514,1.3149e+05,2.674e+05,2,75,235,0.90101,0.26845,0.064222,129.26,0.14134,135,3.0613,-2.3023,29323,3485.6,1,300,327,42.212,12.053,1.576,1561.8,19.598,80.984,52.876,-10.955,61394,1.7089e+05,4,89,359,79.379,21.356,2.6178,2713,26.843,706.9,97.227,-15.205,78032,4.1697e+05,1,65,359,47.334,15.443,1.9717,2129.8,5.3415,-2752.2,53.711,-24.541,75618,-1.1569e+05,16,88,359,24.234,8.6925,1.1816,1220.8,6.2858,226.08,27.172,-8.02,55272,1.4885e+05,3,112,360,14.273,2.1518,0.22927,-524.86,3.5313,-765.53,37.444,-36.811,-9363.4,-25986,1,16,52,1
78.214,14.843,1.6876,2282.7,174.6,1325.7,120.78,-12.447,51053,2.8512e+05,7,40,215,32.089,6.3926,0.71252,1641.2,47.918,324.01,49.512,-23.301,37705,1.3088e+05,13,42,258,15.124,3.1001,0.34804,697.13,36.22,138.69,22.846,-10.499,17838,50047,1,38,220,12.938,3.3602,0.40195,547.87,67.718,90.143,16.597,-7.1092,16685,44196,1,53,278,30.294,7.1121,0.86038,1265.8,13.873,756.37,45.489,-6.0719,42863,1.7596e+05,7,53,245,0.057582,0.00050615,5.0615e-05,832.92,3.6765,73.395,0.050615,-12.346,832.89,73444,1,2,260,57.588,11.518,1.3182,2536.7,34.141,1257.3,97.606,-17.811,61570,3.0961e+05,9,40,231,5.4023,0.84474,0.088848,1135.7,4.1183,258.08,10.98,-12.625,23734,1.0713e+05,14,36,257,38.577,8.7847,1.0522,1820.5,83.89,1125.6,57.633,-7.6658,60696,3.1082e+05,8,52,289,10.046,1.8272,0.19886,254.84,40.169,187.45,15.281,-5.1105,3574.4,5777.5,8,35,62,1.1452,0.17614,0.018676,44.452,13.334,1.4931,2.1758,-1.3915,746.8,1104.8,2,26,89,1.4311,0.20984,0.021907,72.155,57.301,12.726,3.036,-1.8975,997.4,2336,8,25,96,13.45,4.4429,0.60318,1879.1,-3.3086,1525,15.787,-5.6165,1.4003e+05,3.2285e+05,19,106,299,1.0132,0.26206,0.05876,35.015,0.035273,42.149,3.1118,-2.6058,818.44,1598,1,297,338,72.843,18.875,2.3495,2361.7,41.118,163.09,92.875,-16.622,87918,2.6623e+05,4,83,355,110.48,29.638,3.6309,3739.2,43.957,649.13,135.99,-23.579,1.0554e+05,4.9011e+05,1,66,352,56.373,18.713,2.4266,2497.2,5.238,-1840,64.742,-24.819,87898,21785,2,92,357,42.455,15.405,2.1108,2245.1,24.264,478.73,46.779,-13.662,1.0835e+05,2.8293e+05,2,115,359,13.164,1.963,0.20964,-507.78,3.0634,-739.27,35.42,-35.293,-8417.4,-29974,1,15,58,1
50.784,12.288,1.4821,2022.6,112.8,1173.3,66.184,-10.752,83948,2.7879e+05,16,100,294,46.154,11.281,1.3009,2230.7,53.074,628.99,56.115,-22.744,70893,2.3791e+05,44,93,329,22.039,4.9513,0.55668,876.93,44.365,167.75,27.804,-12.726,36479,61590,1,90,260,9.2984,2.6554,0.3219,479.56,67.995,103.53,10.955,-5.6418,24635,38396,1,111,290,24.596,7.0818,0.89344,1278,12.135,839.6,29.272,-5.5154,57250,1.8176e+05,44,111,297,2.0335,0.0056879,0.00058056,857.07,4.0042,738.56,0.20246,-10.398,11136,21644,1,14,41,45.949,11.574,1.376,2480.2,31.775,1176.9,57.228,-17.963,91287,3.0615e+05,41,93,292,5.8311,0.95787,0.083305,1084.5,4.0654,307.1,7.2105,-10.424,88839,1.2254e+05,1,92,340,33.398,9.0016,1.117,2134,57.645,1290.1,41.466,-8.9562,92978,3.6791e+05,47,105,344,9.9078,1.7075,0.17878,276.91,28.595,77.493,14.902,-8.6272,7098.2,7230,11,74,123,1.8445,0.38334,0.043115,68.866,19.616,0.075923,2.53,-1.5938,2672.2,2466.8,3,82,192,3.0204,0.61785,0.066894,119.16,50.229,30.992,4.0226,-2.4541,4378.1,4206.3,1,74,133,4.716,1.0965,0.11173,1746.4,-16.533,1648.4,7.1598,-5.2118,2.4436e+05,77951,9,159,205,0.88635,0.32119,0.074066,89.561,0.10975,98.922,3.0359,-2.6058,13388,3154.3,2,290,325,39.134,12.498,1.7144,1742.4,35.341,255.58,46.4,-12.372,75799,1.8457e+05,1,156,360,48.418,15.782,2.066,2171.1,26.595,676.54,55.28,-9.2597,90132,3.0003e+05,3,139,359,31.143,11.181,1.4557,1642.5,16.209,-2161.9,34.787,-26.969,72760,-60130,1,151,348,18.641,7.5558,1.0921,1185.6,12.89,552.26,20.088,-6.0466,72327,1.3466e+05,1,187,341,4.1273,0.69452,0.074094,-582.43,2.3833,-665.69,6.5274,-3.1625,-12462,-24545,1,21,60,1
50.807,12.684,1.5514,2026,18.244,1261.9,65.678,-7.7165,85228,3.7456e+05,15,101,349,41.357,10.81,1.2795,2080.7,17.372,989.69,49.284,-15.104,72425,2.7258e+05,42,96,310,17.479,4.3395,0.49538,901.05,16.407,187.22,20.796,-11.182,45436,73119,1,94,298,8.1111,2.4647,0.30656,441.02,21.527,152.1,9.3103,-3.7444,23430,52655,2,117,345,26.297,7.8132,1.0044,1220.4,5.3095,1068.5,30.84,-2.2264,56876,1.4936e+05,41,117,250,1.0733,0.0026721,0.00027697,571.34,1.798,60.998,0.10115,-6.9068,5140.8,76938,1,10,311,53.474,13.971,1.7184,2650.4,10.68,1863,67.399,-10.752,1.0242e+05,4.055e+05,39,95,289,5.7602,1.2024,0.1226,918.33,1.9066,307.37,6.8562,-8.6778,65031,99130,13,95,306,29.428,8.749,1.1247,1690.9,22.985,1159.1,34.99,-4.3768,80470,3.258e+05,46,115,356,8.1516,1.8161,0.20494,253.38,31.515,82.047,11.031,-2.7324,7362,36678,1,95,325,1.9921,0.46654,0.052587,79.542,18.852,11.713,2.53,-1.6192,2870.8,3348.7,1,80,180,3.0569,0.67844,0.075677,125.92,32.578,26.691,3.972,-2.2769,4515.5,6338.7,5,76,185,7.2855,2.8168,0.39592,1157.8,9.723,1082.7,8.1718,-2.6312,1.5508e+05,98955,1,180,268,0.72042,0.2137,0.048977,79.871,0.095961,85.488,2.8588,-1.9734,15955,3981.3,1,298,346,37.439,11.034,1.4354,1485.9,139.75,236.31,44.325,-10.575,61574,1.6926e+05,3,145,357,52.794,17.089,2.242,2337.9,36.63,618.55,60.062,-13.08,96137,2.9177e+05,3,136,351,27.801,11.206,1.49,1555.7,3.9588,-1191.2,31.372,-26.388,69880,39724,11,157,310,17.385,6.7939,0.9706,966.8,5.6059,957.57,20.012,-7.6405,42967,13468,10,177,191,3.8499,0.65127,0.069719,-351.2,0.67884,-386.44,6.2744,-2.3782,-7803.3,-14264,1,21,59,1
